Money,Count
44000000,1
43996483,1
43996483,1
43993869,1
43993869,1
43980821,1
43892362,1
43892362,1
43892362,1
43851669,3
43803417,1
43787457,4
43781284,2
43773546,2
43758422,6
43749362,2
43709744,1
43639020,2
43616799,2
43579163,1
43474578,1
43451846,1
43438448,2
43406757,5
43327962,3
43229904,1
43202283,1
43155261,1
43046003,1
43046003,1
43046003,1
43008075,1
43005677,2
42938449,1
42886719,1
42860176,2
42789981,2
42784344,1
42724017,1
42653739,1
42631330,2
42591731,2
42580321,1
42523644,2
42497956,2
42350567,2
42345360,1
42273609,1
42187665,1
42170089,1
42141948,2
42140994,1
42140994,1
42128352,1
42128352,1
42080878,6
42045981,1
42000000,1
41888660,1
41833347,1
41833347,1
41772382,3
41763496,4
41750159,2
41698026,3
41685880,2
41681746,1
41657623,3
41630431,1
41627431,1
41627431,1
41624687,1
41604473,1
41590886,1
41565301,2
41405953,2
41402359,2
41363927,1
41319906,1
41292551,1
41146351,1
41092328,1
41067311,1
41062976,1
41037742,1
41037742,1
40954603,1
40877556,1
40799155,2
40764415,2
40693477,1
40688778,3
40656399,1
40597393,3
40443010,1
40414628,3
40411424,3
40382659,1
40378690,12
40357952,2
40345666,2
40308636,3
40253751,2
40221736,3
40218899,1
40140972,1
40070995,1
40061153,1
40047078,1
39984400,1
39921545,2
39886986,1
39886986,1
39788235,2
39661919,1
39533204,3
39457342,1
39452018,3
39439355,1
39439355,1
39438674,1
39438674,1
39375231,3
39346577,1
39337581,1
39323027,1
39323027,1
39220946,1
39219109,1
39192193,2
39164441,1
39156854,1
39130559,4
39103425,1
39088006,2
39077898,3
39000000,1
38956288,1
38885962,1
38885962,1
38885962,1
38870401,5
38869022,2
38844509,1
38831049,2
38810311,1
38796272,4
38785017,2
38756665,7
38627743,4
38619405,1
38533697,2
38500554,9
38464131,1
38439701,6
38435947,1
38435947,1
38435947,1
38390020,1
38376497,1
38364277,1
38316584,1
38275483,1
38275483,1
38269529,1
38182790,1
38176317,1
38158601,1
38101699,3
38100000,2
38068353,1
38042101,3
37954124,2
37939433,4
37809031,3
37767206,1
37691644,1
37666766,1
37610947,2
37548531,2
37472736,1
37464966,3
37357216,1
37356373,5
37270721,1
37187139,1
37105289,1
37096581,2
36945969,1
36945969,1
36911617,1
36894624,2
36889803,4
36855286,3
36821203,1
36733909,1
36728776,2
36711676,2
36690067,1
36690067,1
36606743,1
36599361,1
36571463,4
36567572,3
36565280,1
36562652,3
36450736,1
36449976,2
36403064,1
36295982,4
36213738,2
36199522,7
36160805,2
36160675,2
36101389,2
36075317,1
36075317,1
36050123,2
36044369,2
35999081,1
35978876,1
35978876,1
35680886,1
35599803,1
35547761,1
35415023,2
35412860,6
35310019,1
35294470,1
35281794,1
35261263,1
35261263,1
35259653,1
35099698,3
35079650,1
35079650,1
35060882,1
35044690,3
34994648,1
34951803,2
34949567,1
34942188,1
34883010,1
34861807,1
34861529,1
34823764,1
34816824,1
34814102,1
34814102,1
34793160,1
34767686,2
34758951,1
34737199,1
34725000,1
34725000,1
34718173,1
34638259,6
34622504,1
34620149,2
34585416,1
34581882,4
34416893,1
34388908,3
34376719,2
34326249,1
34323516,2
34319604,2
34272986,1
34268701,1
34268701,1
34268701,1
34266564,1
34259508,2
34226773,3
34209066,1
34196922,1
34153101,1
34137352,2
34020469,2
33988736,1
33978694,1
33956608,1
33888791,3
33877075,5
33837135,2
33833201,1
33798203,3
33766787,1
33764136,3
33761957,2
33759266,1
33759266,1
33750478,1
33641044,2
33618475,2
33616692,1
33616692,1
33616692,1
33590466,3
33578857,5
33501665,3
33478921,1
33478921,1
33478921,1
33449086,1
33448971,1
33448971,1
33404148,3
33380688,2
33368615,2
33363135,7
33262366,1
33256624,2
33251890,1
33251890,1
33189890,2
33189890,2
33086611,1
33082548,1
33030115,1
33029770,5
33000525,1
32936707,4
32913542,4
32893421,1
32857790,5
32807809,3
32798635,4
32772492,1
32728622,5
32710894,1
32710894,1
32686500,1
32653905,1
32613173,1
32593385,1
32517248,1
32482728,1
32392047,1
32390945,1
32364938,2
32351125,1
32342273,7
32318051,1
32170399,1
32100816,1
32054369,1
32041845,1
32029928,1
32029928,1
32000660,2
31994323,1
31981822,3
31976848,1
31906454,1
31899000,1
31882724,1
31858968,2
31771027,4
31753898,1
31724507,2
31696877,2
31676128,1
31670620,1
31668920,1
31644693,2
31635962,2
31623833,1
31621241,3
31596911,1
31575877,1
31559552,1
31511109,2
31499887,2
31480418,1
31429330,1
31402504,4
31401458,2
31395376,2
31386596,4
31375385,2
31326183,1
31326183,1
31294260,2
31283740,1
31206251,1
31203567,1
31203567,1
31202552,2
31200557,1
31175699,2
31169070,2
31167388,1
31158113,1
31158113,1
31105595,3
31076533,1
31070211,1
31039126,1
31039126,1
31017953,2
31004753,3
30995924,1
30963205,3
30962335,1
30902442,1
30902442,1
30894796,1
30893885,1
30893885,1
30891809,5
30860378,1
30857747,1
30836499,4
30806194,1
30734502,1
30734502,1
30722632,1
30722632,1
30703614,2
30692889,1
30683333,1
30683333,1
30683015,2
30680793,1
30676875,2
30642704,1
30611655,4
30601275,2
30577969,1
30577969,1
30562955,1
30553394,1
30553394,1
30553394,1
30536629,3
30526509,1
30524763,1
30524763,1
30519738,3
30519436,1
30503151,1
30487199,2
30471420,1
30471420,1
30381722,1
30319524,2
30298936,2
30273299,2
30271556,1
30177511,1
30036888,2
30031783,1
30031783,1
30021761,3
29985033,1
29967750,1
29862949,7
29829963,1
29819580,3
29655585,2
29650183,2
29638735,6
29632684,1
29632684,1
29632684,1
29612137,1
29612137,1
29604985,3
29600000,1
29525882,2
29459596,1
29441835,3
29399966,2
29390279,1
29342592,1
29309766,1
29300090,1
29299963,2
29235353,1
29225935,1
29222660,2
29156801,3
29146131,1
29146131,1
29119434,1
29119434,1
29091775,2
29091775,2
29065602,3
29045020,1
29012935,1
29000301,1
28903047,1
28856117,2
28756961,1
28741330,1
28741330,1
28741330,1
28735315,1
28733523,1
28697400,4
28650575,1
28648126,4
28610823,2
28570902,1
28544120,1
28530356,2
28507903,4
28494090,2
28451622,1
28415754,2
28364835,3
28316451,1
28305616,2
28299498,1
28283637,1
28280640,3
28244933,3
28237488,1
28229046,1
28187501,3
28171203,4
28156346,2
28096550,2
28078073,1
28041861,1
28023563,1
27985788,1
27972023,1
27876417,1
27869129,1
27863970,2
27820000,1
27810661,2
27804899,1
27766053,2
27744975,2
27728349,2
27700000,1
27682872,1
27645491,1
27645491,1
27642707,1
27610873,1
27610873,1
27593022,7
27533970,1
27515786,1
27508037,4
27469710,4
27441977,1
27436968,2
27405896,1
27388767,1
27383013,2
27374384,2
27308918,1
27243470,2
27230719,2
27206120,1
27191420,2
27165581,1
27127620,1
27092880,1
27066382,1
27058304,1
26996738,1
26996738,1
26996738,1
26924789,1
26911995,1
26910847,1
26898855,2
26890068,1
26870191,2
26859723,3
26771288,2
26768563,1
26725504,4
26712476,1
26666261,2
26659474,2
26579280,2
26527510,1
26527510,1
26495695,3
26474920,1
26413910,3
26412163,1
26412163,1
26412163,1
26360865,2
26341736,1
26341736,1
26334350,2
26313356,2
26306533,1
26236153,1
26236153,1
26219531,3
26208235,2
26187961,2
26170671,1
26153539,3
26132608,3
26117471,1
26100478,2
26096852,1
26096645,2
26080861,1
26079312,1
26028755,2
26013153,1
26013153,1
25993033,4
25979500,2
25975621,1
25965089,2
25928721,1
25915966,1
25892561,1
25892561,1
25852764,1
25842377,1
25804707,1
25795897,1
25740863,1
25730120,1
25672406,1
25565727,1
25471635,2
25465188,2
25433698,2
25422088,1
25419147,1
25419147,1
25411386,1
25382911,1
25382911,1
25372294,1
25358716,1
25358716,1
25345439,3
25342451,2
25326227,3
25216822,2
25147786,1
25124669,3
25081168,1
25081168,1
25070261,1
25070261,1
25070261,1
25038466,1
25007947,2
25003426,1
25003426,1
25000167,1
24922237,1
24829644,1
24792815,1
24761712,2
24701637,1
24665023,1
24637800,1
24566113,2
24539115,2
24516572,2
24475261,2
24470583,1
24468550,1
24420923,1
24367055,2
24322180,1
24277233,3
24271196,1
24271196,1
24265659,1
24262657,2
24182923,4
24174885,1
24172201,1
24159872,1
24152155,1
24132703,2
24071666,1
24030627,2
24001508,2
23966075,3
23936908,1
23932055,1
23932055,1
23925492,1
23920048,1
23915910,1
23915910,1
23915523,3
23914731,1
23859382,1
23834809,1
23834809,1
23834272,2
23834272,2
23833131,1
23812816,1
23805393,2
23750000,1
23740788,1
23726793,1
23717291,1
23717291,1
23706386,1
23660579,2
23646952,1
23612864,2
23563727,1
23562716,1
23512329,2
23485827,3
23472449,1
23468586,1
23459358,1
23450917,4
23430766,1
23414037,2
23396049,1
23355100,1
23341568,1
23328518,1
23313049,1
23313049,1
23163333,3
23157646,1
23157646,1
23157646,1
23110587,3
23106667,1
23101069,3
23081372,2
23076657,1
23061583,2
23049593,1
23046634,6
22942221,1
22934622,1
22934622,1
22926076,1
22926076,1
22926076,1
22922319,2
22903165,1
22871096,1
22842887,1
22842887,1
22822800,2
22783978,1
22765081,1
22741061,1
22730842,1
22697691,1
22697691,1
22687639,1
22683758,2
22638611,2
22621342,2
22605153,1
22593409,1
22593409,1
22553308,4
22546233,1
22534790,2
22530897,2
22523943,2
22505475,3
22482952,1
22481980,2
22428990,1
22428990,1
22422198,2
22391450,1
22274095,1
22265763,1
22257624,1
22257624,1
22248831,1
22242388,1
22240529,1
22231658,1
22189039,1
22165608,1
22156776,2
22099847,1
22044277,1
22035509,1
22007671,1
22001403,2
22000000,1
21964072,1
21946839,2
21941983,2
21898920,1
21893591,1
21890845,1
21871847,2
21833967,1
21833967,1
21821347,1
21798315,3
21797906,4
21764679,2
21756163,1
21755981,2
21755757,2
21755418,1
21744201,1
21706101,1
21702732,3
21693901,2
21689062,1
21671241,1
21671241,1
21633874,1
21560182,1
21558594,2
21536116,3
21520596,1
21520596,1
21520596,1
21513434,1
21510851,1
21505244,1
21491826,3
21486757,1
21458111,1
21448782,1
21437192,1
21401949,1
21383928,2
21360215,1
21354152,1
21333333,1
21315827,1
21288039,2
21258443,3
21245252,3
21170563,1
21170563,1
21156152,1
21150002,2
21148272,3
21142815,1
21142815,1
21142815,1
21127789,1
21107746,1
21054050,1
21054050,1
21042667,1
21028755,1
21028755,1
21026290,1
21026290,1
21022724,1
21017849,1
21011110,1
21011110,1
20962615,1
20962615,1
20962615,1
20946945,2
20936722,1
20908467,1
20901859,1
20883046,1
20867919,1
20851329,2
20786358,6
20768906,1
20724694,4
20718608,1
20684085,2
20659423,1
20659423,1
20659423,1
20653717,1
20645757,1
20645757,1
20645757,1
20613973,2
20576198,1
20563273,1
20554320,1
20546518,1
20531909,1
20529194,1
20502132,1
20502132,1
20502132,1
20475282,3
20470979,2
20458340,1
20427788,3
20421130,1
20416512,1
20388920,1
20388920,1
20378470,1
20354321,1
20347513,1
20343051,1
20317796,3
20307325,1
20307325,1
20307325,1
20259961,1
20251411,1
20235426,1
20225989,1
20208496,1
20187382,3
20172550,2
20164181,2
20154899,1
20152739,2
20146150,1
20146150,1
20129327,1
20110793,2
20094909,1
20080020,1
20061497,2
20016753,1
19978189,1
19956756,2
19942832,3
19937988,1
19910002,1
19910002,1
19905359,1
19905359,1
19900366,1
19870567,1
19814523,1
19791972,2
19776159,1
19751689,2
19748009,1
19734940,1
19643086,1
19643086,1
19576023,1
19561904,1
19561904,1
19552639,1
19526014,1
19515947,2
19508727,2
19474589,1
19472057,1
19465835,1
19444631,1
19440089,1
19439764,1
19439764,1
19334145,1
19319254,1
19288130,1
19264481,2
19260537,1
19252188,2
19244776,2
19239359,2
19233280,1
19213162,7
19206513,1
19176163,1
19170001,1
19152009,1
19140557,2
19128626,3
19126398,1
19121914,3
19102156,4
19075720,1
19033271,3
19002788,2
19000000,2
18994653,1
18985812,2
18962444,1
18955225,4
18948425,1
18948425,1
18941849,3
18914307,1
18902015,1
18814713,1
18814713,1
18720175,1
18707966,1
18707966,1
18707966,1
18705853,1
18704494,3
18696602,1
18689058,1
18663238,1
18663238,1
18658381,1
18653107,1
18652524,2
18634643,1
18599102,1
18599102,1
18591272,1
18586834,1
18564613,1
18556827,2
18530000,1
18530000,1
18530000,1
18525631,1
18502646,1
18502646,1
18490423,1
18471850,1
18448351,2
18428904,1
18422232,4
18404706,1
18404706,1
18399549,3
18392653,2
18375558,2
18369834,3
18321824,2
18299138,1
18299138,1
18299138,1
18296945,2
18279884,2
18269263,5
18263470,1
18235597,2
18225518,1
18213723,2
18175663,1
18170707,1
18170077,2
18146044,3
18142645,2
18073837,3
18024545,1
18024545,1
18012097,1
17998703,1
17996479,3
17989783,3
17986781,1
17985893,1
17917287,1
17874044,1
17860397,1
17858059,1
17835162,1
17805004,4
17804565,1
17804565,1
17804565,1
17779520,1
17729822,5
17690533,1
17637950,1
17618280,1
17618280,1
17606639,2
17589705,1
17589705,1
17572289,1
17562071,1
17537186,1
17528570,2
17514553,1
17513452,1
17496992,1
17488564,1
17488564,1
17471727,1
17471727,1
17454006,2
17452936,2
17423030,1
17408683,2
17400000,2
17387309,2
17385830,1
17384424,1
17384424,1
17374595,1
17370827,2
17356268,1
17355263,1
17345868,4
17343596,1
17323326,1
17321794,8
17307019,1
17304307,3
17284375,2
17233166,1
17218080,1
17203089,2
17186348,1
17181908,2
17180393,1
17140179,3
17136945,3
17100266,1
17100266,1
17096599,2
17077882,1
17075256,2
17037887,1
17037725,2
17035174,4
17014653,1
17014507,1
17014507,1
17009654,1
16983412,2
16980525,2
16949499,2
16937968,1
16928137,1
16907725,1
16897768,1
16897768,1
16894678,1
16863315,2
16861137,1
16861137,1
16860964,1
16839663,1
16830081,2
16821273,1
16813666,4
16810562,1
16767475,1
16763804,1
16758596,1
16757163,1
16724933,1
16722143,1
16706074,1
16695661,3
16692490,2
16689283,1
16679426,2
16647800,1
16627188,1
16627188,1
16580172,2
16580172,2
16575074,1
16527747,1
16527747,1
16478265,1
16478265,1
16466144,1
16466144,1
16453258,1
16443609,1
16426471,1
16418218,1
16418218,1
16402671,4
16386050,3
16373843,1
16351778,2
16324573,1
16322067,1
16318449,1
16268424,2
16247964,1
16230333,3
16217411,1
16176732,1
16153953,1
16137046,1
16115878,1
16093651,1
16064331,2
16031707,1
16028720,2
16015639,1
16010266,2
15980032,1
15950164,1
15945534,1
15923122,1
15917081,5
15910104,1
15889009,3
15864783,2
15863370,2
15856028,1
15855828,1
15855141,2
15821907,1
15795189,1
15782759,1
15779455,1
15778152,1
15775555,1
15775555,1
15775555,1
15773351,1
15764710,2
15738769,1
15715435,2
15713204,1
15680099,1
15680099,1
15661554,1
15642346,1
15623571,2
15556340,1
15556340,1
15543710,1
15535573,2
15535312,1
15535312,1
15535312,1
15514367,1
15511446,2
15502112,1
15476522,1
15471969,1
15457779,2
15448384,1
15445131,1
15445131,1
15431177,1
15431177,1
15429177,1
15418749,1
15374671,2
15368897,1
15367267,2
15351421,1
15342353,1
15339030,1
15325468,1
15325468,1
15300885,1
15291277,1
15273747,1
15260154,1
15249308,1
15248776,4
15240435,1
15238689,1
15198912,1
15189934,1
15189934,1
15139363,4
15116634,1
15094530,1
15057694,3
15053853,5
15020293,1
15004945,3
15001776,1
14949697,1
14920781,1
14920297,3
14899323,2
14867514,1
14867086,1
14866015,1
14858240,1
14828825,2
14828081,1
14828081,1
14821824,1
14818176,1
14805475,2
14796494,1
14796236,1
14788642,1
14776760,1
14772788,1
14760451,1
14758997,1
14743391,1
14730896,1
14699882,2
14694904,1
14687738,1
14687167,1
14687167,1
14681192,1
14665733,1
14665733,1
14659448,1
14659448,1
14648076,1
14618727,1
14610444,2
14603177,1
14603177,1
14603177,1
14587587,1
14587587,1
14568989,1
14568989,1
14559833,7
14528953,2
14516248,1
14516248,1
14515490,1
14510490,1
14505558,2
14502483,1
14500155,2
14500000,1
14493284,1
14492125,1
14475292,1
14475292,1
14454622,1
14430249,1
14412323,2
14401617,1
14401563,1
14390329,1
14343976,1
14343028,1
14339171,1
14332467,1
14332467,1
14311701,1
14300097,2
14296438,1
14296438,1
14293258,3
14278900,1
14248726,2
14237880,1
14237880,1
14227862,2
14225876,1
14221877,3
14202899,1
14186943,2
14182492,1
14149925,2
14145677,1
14129645,2
14110589,1
14063331,1
14056528,1
14056528,1
14056528,1
14017046,2
14011454,1
14010832,1
13985225,1
13982161,2
13973658,3
13939963,1
13904795,1
13904766,1
13893621,2
13854000,1
13835342,2
13825794,1
13818181,1
13806137,1
13796834,1
13740178,2
13731419,3
13725819,1
13717039,1
13697989,3
13692848,1
13687027,1
13685226,3
13681934,1
13642861,1
13624522,1
13624522,1
13620075,1
13616847,4
13603453,1
13603453,1
13594931,2
13592528,2
13588130,2
13557227,2
13539458,1
13536501,6
13530769,2
13501631,2
13495954,3
13485145,1
13471680,4
13439480,1
13439480,1
13438448,2
13434733,2
13407101,1
13386504,2
13386504,2
13385737,1
13385737,1
13369768,1
13353484,6
13348704,1
13348704,1
13323086,2
13313581,1
13313581,1
13300000,1
13267869,1
13262958,2
13253583,1
13236513,1
13203541,1
13203541,1
13200972,1
13193967,3
13156856,1
13151621,2
13127100,2
13122622,3
13105853,1
13102025,1
13102025,1
13041254,1
13041254,1
13030057,1
13030057,1
13027857,1
13019063,1
13014956,1
13014956,1
13014956,1
13011619,2
12947763,1
12947763,1
12924063,1
12923936,1
12918858,1
12899968,1
12899968,1
12898545,2
12898545,2
12881605,1
12803305,1
12800020,2
12764201,1
12741891,1
12741891,1
12706478,1
12693645,1
12666449,1
12661189,1
12658486,1
12658486,1
12646256,2
12629471,1
12629471,1
12617845,1
12597262,1
12597262,1
12552605,1
12544254,1
12534817,1
12531831,1
12531831,1
12504289,1
12442161,1
12423831,1
12413888,1
12413888,1
12413888,1
12410797,4
12408986,1
12368234,1
12361866,1
12358467,2
12320393,1
12303080,1
12303080,1
12303080,1
12288438,3
12283966,1
12282994,1
12282994,1
12277096,1
12252684,1
12240850,2
12232628,1
12225023,1
12218638,1
12218638,1
12214338,1
12201255,1
12165890,1
12165016,1
12165016,1
12161200,3
12150301,1
12150301,1
12145169,1
12145169,1
12145169,1
12140087,1
12140087,1
12128105,1
12128105,1
12124531,2
12083296,1
12081938,3
12065892,1
12062146,1
12062146,1
12062146,1
12037973,1
12021272,1
12009070,1
12008376,1
12006152,2
12000000,1
11994195,1
11991669,1
11988469,1
11962179,2
11919250,1
11919250,1
11904371,4
11843604,1
11839908,2
11832822,1
11830611,1
11829959,1
11819057,2
11819057,2
11809387,1
11806119,1
11798854,1
11798854,1
11792542,1
11784207,1
11784207,1
11767402,1
11757109,1
11749595,1
11749595,1
11749595,1
11683047,1
11675161,1
11671598,2
11644111,2
11642254,1
11642254,1
11642254,1
11621777,1
11621777,1
11612146,3
11611806,2
11609483,2
11604598,1
11603545,1
11583841,2
11582891,1
11578059,1
11555430,1
11549952,2
11541758,1
11540607,1
11528900,1
11528900,1
11505128,1
11502741,5
11492915,1
11487676,1
11487676,1
11486880,1
11485676,2
11478726,2
11473638,1
11445869,1
11438337,1
11430025,1
11378339,1
11373501,1
11348205,1
11341016,1
11325048,3
11319127,2
11302884,1
11301956,1
11299730,1
11299730,1
11293663,1
11265402,1
11252474,3
11242521,1
11234220,1
11227336,1
11227336,1
11219667,1
11219667,1
11207891,1
11203026,1
11179372,1
11169232,1
11156836,1
11156836,1
11155214,1
11151032,2
11132210,1
11130889,1
11130889,1
11104555,1
11104555,1
11103434,1
11103434,1
11098131,1
11084630,1
11082951,4
11081586,1
11052713,1
11052713,1
11021794,1
11020402,1
11020402,1
11014340,2
11014303,3
11000000,1
10994533,1
10994533,1
10980481,1
10980157,1
10980157,1
10975390,1
10975390,1
10971298,1
10971298,1
10932289,1
10921200,1
10921200,1
10920544,1
10919558,4
10915352,8
10907485,1
10878107,1
10873148,1
10871449,1
10871449,1
10853418,1
10853418,1
10848783,1
10848783,1
10846667,2
10836270,1
10835254,4
10828256,1
10817343,2
10804315,1
10804315,1
10800778,1
10784546,2
10769960,1
10759628,3
10749863,3
10739421,2
10725228,1
10725228,1
10702246,1
10697276,1
10680275,1
10680275,1
10678596,3
10676194,1
10676194,1
10670286,4
10656155,1
10653221,1
10647493,1
10629321,1
10627754,1
10627754,1
10626725,1
10611160,1
10606667,1
10604986,1
10567577,3
10559304,5
10536956,1
10522511,1
10522511,1
10507563,1
10497324,1
10493366,1
10490791,1
10479277,2
10464788,1
10456302,2
10452012,1
10426506,1
10426506,1
10421847,1
10414738,1
10405457,1
10405457,1
10375893,1
10372291,1
10369581,1
10321764,2
10319915,1
10317779,1
10278575,1
10275509,1
10234475,1
10223896,1
10223896,1
10219460,1
10201000,2
10184701,1
10184701,1
10174839,1
10174839,1
10174839,1
10173889,2
10173682,1
10173061,1
10172519,1
10163782,1
10161493,1
10145200,1
10145200,1
10116816,1
10116816,1
10106283,2
10084623,1
10068039,1
10061832,2
10060903,1
10058318,1
10057021,1
10057021,1
10054150,1
10045893,1
10036283,2
10019109,1
10017322,1
10014736,3
10014053,2
10013424,1
10013424,1
10012022,1
10011050,1
10005969,1
10004817,1
10004817,1
10004817,1
10000000,1
9994878,5
9982083,1
9974410,1
9955885,1
9955885,1
9950133,1
9918093,1
9902115,1
9898412,1
9891303,1
9891303,1
9890597,1
9888167,1
9876081,2
9871065,1
9868521,1
9852022,1
9808124,1
9802458,2
9771658,1
9765799,1
9760107,1
9747988,1
9733932,1
9719848,1
9719848,1
9657605,2
9645304,1
9645304,1
9640000,1
9639390,1
9638258,1
9638258,1
9617377,1
9593903,1
9590558,2
9588282,1
9566593,1
9547589,3
9538948,1
9532895,1
9532895,1
9531832,2
9524517,1
9524517,1
9518342,1
9499091,1
9493791,1
9487445,1
9475427,2
9463611,2
9448644,1
9439660,1
9411042,1
9411042,1
9402702,1
9381260,1
9380473,1
9380029,1
9368803,1
9368242,1
9365090,3
9360514,1
9354562,1
9336886,1
9333654,1
9330465,1
9330465,1
9330465,1
9330075,1
9330075,1
9328652,1
9328652,1
9307166,1
9305130,3
9304841,2
9304609,1
9304609,1
9275806,1
9261329,2
9246233,3
9233636,2
9232318,1
9229808,1
9229808,1
9226435,3
9216552,1
9216552,1
9206279,1
9206279,1
9205924,1
9194283,1
9178465,1
9169507,1
9166865,1
9166865,1
9161691,1
9149259,2
9129999,1
9104327,1
9097072,1
9090625,2
9074749,1
9064311,2
9058065,1
8993215,2
8988731,1
8962726,5
8945072,1
8945072,1
8906823,1
8891623,1
8883644,1
8883644,1
8883644,1
8880936,1
8858137,2
8844595,1
8838599,3
8814671,2
8809407,1
8808935,1
8808611,1
8793152,1
8773197,1
8772695,1
8772695,1
8772695,1
8771432,1
8763822,3
8754356,1
8729473,1
8729473,1
8710905,3
8701337,1
8695296,2
8693512,1
8693512,1
8678812,1
8678812,1
8669847,1
8652213,1
8636461,6
8630068,1
8625402,3
8622412,1
8620678,1
8620678,1
8613462,1
8608385,1
8608385,1
8608385,1
8601053,1
8601053,1
8600823,1
8533973,1
8526288,1
8508843,1
8492178,1
8492178,1
8482993,1
8476361,4
8473872,3
8463581,7
8454860,2
8447615,1
8446952,1
8443124,1
8430492,1
8430492,1
8408835,1
8402424,1
8390151,3
8373060,2
8362969,1
8359717,1
8352974,2
8349284,1
8345298,1
8341087,1
8315693,1
8315693,1
8279042,1
8267379,1
8251071,1
8251071,1
8247943,1
8233189,1
8224998,1
8217997,1
8217997,1
8211508,1
8183347,1
8183347,1
8167168,2
8159508,1
8159508,1
8159508,1
8143225,1
8141292,1
8138239,2
8133667,2
8127070,1
8127070,1
8103330,1
8095678,2
8095658,1
8089290,1
8083942,1
8083123,1
8057636,1
8055430,2
8038508,1
8036853,1
8016708,1
8008255,1
8003180,1
7997774,1
7975812,1
7975812,1
7942093,1
7938872,1
7938872,1
7929307,1
7929307,1
7924955,1
7918613,2
7916104,4
7913708,2
7878856,1
7878856,1
7874746,3
7871522,1
7847000,1
7825009,1
7817297,2
7816694,2
7816573,1
7808524,1
7807916,1
7804349,1
7796972,2
7796112,1
7796112,1
7787487,1
7785975,1
7785975,1
7777790,1
7772325,2
7770731,1
7766240,1
7754246,2
7742572,1
7738470,1
7738470,1
7738470,1
7736632,1
7727256,1
7725126,1
7725126,1
7720487,1
7720487,1
7698727,4
7683803,4
7683620,1
7682928,1
7682928,1
7674033,1
7665300,2
7665300,2
7664536,2
7660857,1
7640680,1
7634058,1
7634058,1
7634058,1
7622595,1
7609187,1
7578063,1
7578063,1
7573997,1
7573997,1
7573997,1
7565807,1
7564310,1
7563751,2
7563728,1
7553160,1
7553160,1
7545758,1
7532911,1
7532259,1
7519490,1
7509531,2
7500445,1
7500445,1
7491903,1
7476718,2
7457710,1
7452512,1
7445186,1
7435006,1
7435006,1
7434726,1
7434726,1
7434726,1
7412216,1
7412216,1
7403491,1
7401949,1
7400324,1
7390779,5
7390108,1
7387488,1
7385946,2
7373076,2
7354478,1
7354478,1
7354478,1
7354418,1
7354418,1
7353544,1
7353544,1
7352205,2
7313485,1
7308786,1
7294835,1
7286136,1
7282851,1
7282851,1
7281450,1
7275769,2
7267585,1
7266973,1
7263129,1
7258543,1
7253160,1
7249341,2
7241302,1
7241302,1
7241302,1
7228273,1
7223588,2
7215027,1
7215027,1
7214806,1
7196872,1
7179391,1
7179391,1
7179391,1
7178882,2
7177431,1
7177143,1
7175592,1
7163566,1
7159542,2
7159365,2
7137502,1
7129658,2
7129658,2
7121719,1
7120568,1
7097002,1
7094650,1
7092495,1
7048103,1
7048103,1
7043835,1
7038885,1
7029095,1
7029095,1
7024389,1
7022209,1
7019441,1
7018275,3
7013191,1
7009668,1
7009668,1
7008828,2
7004265,3
6985999,1
6985158,1
6980986,1
6980986,1
6972226,1
6964734,1
6953604,1
6939946,1
6919198,1
6918591,1
6908797,1
6892098,1
6887859,2
6879730,1
6875089,1
6858261,1
6856989,1
6834525,1
6834525,1
6815056,1
6815056,1
6815056,1
6809089,1
6808550,1
6806366,2
6806366,2
6803887,1
6803887,1
6797958,1
6792165,3
6788659,1
6786019,2
6785501,3
6784985,1
6784985,1
6784985,1
6766381,1
6745362,1
6739141,1
6735922,1
6735922,1
6724365,1
6724365,1
6715067,1
6698679,1
6698679,1
6698679,1
6692182,1
6692182,1
6684453,2
6674168,1
6674168,1
6673032,1
6673032,1
6659121,1
6659121,1
6659121,1
6637565,1
6637548,2
6628603,1
6621520,1
6608687,1
6596511,1
6596511,1
6594290,2
6591789,1
6582052,1
6565359,1
6559772,2
6551987,1
6537036,1
6537036,1
6518864,2
6499697,2
6499169,1
6499169,1
6491969,1
6489450,2
6488114,1
6486797,1
6484246,1
6482562,2
6481798,1
6479328,1
6479328,1
6461559,1
6451106,1
6442300,1
6442204,4
6441230,3
6437114,3
6433688,1
6424420,1
6424112,1
6423605,1
6423605,1
6412349,1
6412349,1
6410286,3
6405918,1
6405816,1
6405816,1
6386361,4
6384869,3
6376221,2
6374668,2
6342668,1
6340723,1
6337728,1
6328816,1
6326051,1
6312033,1
6303709,1
6303709,1
6291444,1
6282446,1
6272403,1
6272403,1
6269635,3
6265311,1
6261771,2
6261506,2
6243722,1
6217567,1
6216897,1
6216897,1
6202756,1
6195553,1
6193234,1
6178606,1
6171763,1
6160114,1
6160114,1
6159269,1
6159269,1
6158969,2
6157157,1
6157157,1
6156936,1
6149983,1
6149983,1
6148000,1
6146648,2
6146648,2
6135034,2
6132924,1
6122607,1
6118683,1
6112613,1
6110670,1
6090497,1
6090497,1
6086508,1
6075609,1
6075609,1
6075609,1
6057939,2
6055859,1
6055859,1
6047691,1
6047363,1
6033999,1
6018281,2
6011745,1
6007194,1
5989711,2
5988322,1
5987386,1
5982723,2
5979011,1
5978579,2
5971073,1
5971073,1
5971073,1
5971073,1
5969708,1
5969708,1
5967516,1
5967516,1
5929201,4
5928721,2
